"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 27 20:27:14 GMT 2024","Thu Jun 27 20:27:15 GMT 2024","1168","tests","test_pairwise","TestPairwise","","","Тестирование добавления монитора в корзину.","
        Тест функциональности добавления монитора в корзину.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.
            User_account: Объект учетной записи пользователя,
                          представляющий текущего пользователя.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Thu Jun 27 20:27:01 GMT 2024","Thu Jun 27 20:27:01 GMT 2024","418","tests","test_home_page","TestHomePage","","","test_home_page_title_positive","Позитивное тестирование заголовка домашней страницы."
"passed","Thu Jun 27 20:27:13 GMT 2024","Thu Jun 27 20:27:14 GMT 2024","953","tests","test_signup","","","","test_signup_functionality[valid_username-valid_password-positive]","Тестирование функциональности регистрации"
"passed","Thu Jun 27 20:26:56 GMT 2024","Thu Jun 27 20:27:00 GMT 2024","4034","tests","test_e2e","TestE2E","","","test_e2e","Тестирование happy path E2E."
"passed","Thu Jun 27 20:27:07 GMT 2024","Thu Jun 27 20:27:07 GMT 2024","106","tests","test_pairwise","TestPairwise","","","Тестирование функциональности просмотра продукта.","
        Test the functionality of viewing a product.

        Args:
            self: The test class instance.
            page: The page object.
            base_url: The base URL of the website.
            user_account_authorized: A flag indicating whether the
            user account is authorized.

        "
"passed","Thu Jun 27 20:27:14 GMT 2024","Thu Jun 27 20:27:14 GMT 2024","396","tests","test_product","TestProduct","","","test_product","Тестирование функциональности продукта."
"passed","Thu Jun 27 20:27:08 GMT 2024","Thu Jun 27 20:27:10 GMT 2024","1854","tests","test_pairwise","TestPairwise","","","Тестирование функциональности добавления ноутбука в корзину.","
        Test the functionality of adding a notebook to the cart.

        Args:
            page: The page object representing the current page.
            base_url: The base URL of the website.
            user_account_authorized: A boolean indicating
            whether the user account is authorized.
        "
"passed","Thu Jun 27 20:27:02 GMT 2024","Thu Jun 27 20:27:03 GMT 2024","1469","tests","test_login","TestLoginPage","","","test_login_functionality[invalid_username-invalid_password-negative]","Тестирование функциональности входа."
"passed","Thu Jun 27 20:27:08 GMT 2024","Thu Jun 27 20:27:09 GMT 2024","1324","tests","test_pairwise","TestPairwise","","","Тестирование просмотра товара ноутбука.","
        Test for viewing a notebook product.

        Args:
            page (Page): The page object for interacting with the web page.
            base_url (str): The base URL of the online store.

        Raises:
            Exception: If there is an error during the test execution.

        "
"passed","Thu Jun 27 20:27:00 GMT 2024","Thu Jun 27 20:27:01 GMT 2024","1216","tests","test_login","TestLoginPage","","","test_login_functionality[invalid_username-valid_password-negative]","Тестирование функциональности входа."
"passed","Thu Jun 27 20:26:58 GMT 2024","Thu Jun 27 20:26:59 GMT 2024","1200","tests","test_login","","","","test_signup_functionality[valid_username-invalid_password-negative]","Тестирование функциональности регистрации"
"passed","Thu Jun 27 20:26:57 GMT 2024","Thu Jun 27 20:26:58 GMT 2024","1143","tests","test_login","","","","test_signup_functionality[valid_username-valid_password-positive]","Тестирование функциональности регистрации"
"passed","Thu Jun 27 20:27:16 GMT 2024","Thu Jun 27 20:27:17 GMT 2024","692","tests","test_slider","TestSlider","","","test_slider[1]","Тестирование слайдера на веб-странице."
"passed","Thu Jun 27 20:26:56 GMT 2024","Thu Jun 27 20:26:57 GMT 2024","725","tests","test_home_page","TestHomePage","","","test_home_page_title_negative","Негативное тестирование заголовка домашней страницы."
"passed","Thu Jun 27 20:27:10 GMT 2024","Thu Jun 27 20:27:12 GMT 2024","2231","tests","test_pairwise","TestPairwise","","","Тестирование оформления заказа для монитора.","
        Тест функциональности оформления заказа для монитора.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Thu Jun 27 20:27:07 GMT 2024","Thu Jun 27 20:27:07 GMT 2024","255","tests","test_logout_functionality","TestLogoutFunctionality","","","test_logout_functionality","Тестирование функциональности выхода из системы."
"passed","Thu Jun 27 20:27:17 GMT 2024","Thu Jun 27 20:27:18 GMT 2024","966","tests","test_slider","TestSlider","","","test_slider[2]","Тестирование слайдера на веб-странице."
"passed","Thu Jun 27 20:27:06 GMT 2024","Thu Jun 27 20:27:07 GMT 2024","1225","tests","test_pairwise","TestPairwise","","","Тестирование функциональности добавления ноутбука в корзину.","
        Test the functionality of adding a notebook to the cart.

        Args:
            page: The page object representing the current page.
            base_url: The base URL of the website.
            user_account_authorized: A boolean indicating
            whether the user account is authorized.
        "
