"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 27 20:31:12 GMT 2024","Thu Jun 27 20:31:14 GMT 2024","1204","tests","test_login","","","","test_signup_functionality[valid_username-valid_password-positive]","Тестирование функциональности регистрации"
"passed","Thu Jun 27 20:31:11 GMT 2024","Thu Jun 27 20:31:12 GMT 2024","1352","tests","test_login","","","","test_signup_functionality[invalid_username-valid_password-negative]","Тестирование функциональности регистрации"
"passed","Thu Jun 27 20:31:28 GMT 2024","Thu Jun 27 20:31:28 GMT 2024","274","tests","test_product","TestProduct","","","test_product","Тестирование функциональности продукта."
"passed","Thu Jun 27 20:31:25 GMT 2024","Thu Jun 27 20:31:25 GMT 2024","65","tests","test_pairwise","TestPairwise","","","Тестирование оформления заказа для монитора.","
        Тест функциональности оформления заказа для монитора.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Thu Jun 27 20:31:28 GMT 2024","Thu Jun 27 20:31:29 GMT 2024","852","tests","test_pairwise","TestPairwise","","","Тестирование добавления монитора в корзину.","
        Тест функциональности добавления монитора в корзину.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.
            User_account: Объект учетной записи пользователя,
                          представляющий текущего пользователя.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Thu Jun 27 20:31:16 GMT 2024","Thu Jun 27 20:31:16 GMT 2024","476","tests","test_home_page","TestHomePage","","","test_home_page_title_positive","Позитивное тестирование заголовка домашней страницы."
"passed","Thu Jun 27 20:31:19 GMT 2024","Thu Jun 27 20:31:19 GMT 2024","299","tests","test_logout_functionality","TestLogoutFunctionality","","","test_logout_functionality","Тестирование функциональности выхода из системы."
"passed","Thu Jun 27 20:31:14 GMT 2024","Thu Jun 27 20:31:15 GMT 2024","726","tests","test_add_to_cart","TestAddToCart","","","test_add_to_cart","Тестирование функциональности добавления в корзину."
"passed","Thu Jun 27 20:31:17 GMT 2024","Thu Jun 27 20:31:19 GMT 2024","1592","tests","test_login","TestLoginPage","","","test_login_functionality[invalid_username-invalid_password-negative]","Тестирование функциональности входа."
"passed","Thu Jun 27 20:31:15 GMT 2024","Thu Jun 27 20:31:16 GMT 2024","1387","tests","test_login","","","","test_signup_functionality[invalid_username-invalid_password-negative]","Тестирование функциональности регистрации"
