"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 15:48:43 GMT 2024","Wed Aug 14 15:48:45 GMT 2024","1781","tests","test_pairwise","TestPairwise","","","Тестирование оформления заказа для монитора.","
        Тест функциональности оформления заказа для монитора.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Wed Aug 14 15:48:07 GMT 2024","Wed Aug 14 15:48:08 GMT 2024","985","tests","test_login","","","","test_signup_functionality[invalid_username-valid_password-negative]","Тестирование функциональности регистрации"
"passed","Wed Aug 14 15:49:28 GMT 2024","Wed Aug 14 15:49:29 GMT 2024","955","tests","test_signup","","","","test_signup_functionality[valid_username-valid_password-positive]","Тестирование функциональности регистрации"
"passed","Wed Aug 14 15:48:38 GMT 2024","Wed Aug 14 15:48:40 GMT 2024","1323","tests","test_pairwise","TestPairwise","","","Тестирование оформления заказа для смартфона.","
        Тест функциональности оформления заказа для смартфона.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.
            User_account: Объект учетной записи пользователя,
                          представляющий текущего пользователя.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Wed Aug 14 15:48:00 GMT 2024","Wed Aug 14 15:48:04 GMT 2024","4182","tests","test_e2e","TestE2E","","","test_e2e","Тестирование happy path E2E."
"passed","Wed Aug 14 15:48:23 GMT 2024","Wed Aug 14 15:48:23 GMT 2024","43","tests","test_pairwise","TestPairwise","","","Тестирование функциональности просмотра продукта.","
        Test the functionality of viewing a product.

        Args:
            self: The test class instance.
            page: The page object.
            base_url: The base URL of the website.
            user_account_authorized: A flag indicating whether the
            user account is authorized.

        "
"passed","Wed Aug 14 15:48:04 GMT 2024","Wed Aug 14 15:48:05 GMT 2024","310","tests","test_home_page","TestHomePage","","","test_home_page_title_positive","Позитивное тестирование заголовка домашней страницы."
"passed","Wed Aug 14 15:48:06 GMT 2024","Wed Aug 14 15:48:07 GMT 2024","915","tests","test_login","","","","test_signup_functionality[valid_username-valid_password-positive]","Тестирование функциональности регистрации"
"passed","Wed Aug 14 15:48:43 GMT 2024","Wed Aug 14 15:48:43 GMT 2024","29","tests","test_pairwise","TestPairwise","","","Тестирование оформления заказа для монитора.","
        Тест функциональности оформления заказа для монитора.

        Args:
            page: Объект страницы, представляющий текущую веб-страницу.
            Base_url: Базовый URL веб-сайта.

        Raises:
            Exception: Если происходит ошибка во время выполнения теста.
        "
"passed","Wed Aug 14 15:49:35 GMT 2024","Wed Aug 14 15:49:35 GMT 2024","378","tests","test_slider","TestSlider","","","test_slider[2]","Тестирование слайдера на веб-странице."
"passed","Wed Aug 14 15:49:32 GMT 2024","Wed Aug 14 15:49:33 GMT 2024","950","tests","test_signup","","","","test_signup_functionality[invalid_username-invalid_password-negative]","Тестирование функциональности регистрации"
"passed","Wed Aug 14 15:48:20 GMT 2024","Wed Aug 14 15:48:20 GMT 2024","154","tests","test_logout_functionality","TestLogoutFunctionality","","","test_logout_functionality","Тестирование функциональности выхода из системы."
"passed","Wed Aug 14 15:48:16 GMT 2024","Wed Aug 14 15:48:17 GMT 2024","995","tests","test_login","TestLoginPage","","","test_login_functionality[invalid_username-invalid_password-negative]","Тестирование функциональности входа."
"passed","Wed Aug 14 15:48:05 GMT 2024","Wed Aug 14 15:48:05 GMT 2024","301","tests","test_home_page","TestHomePage","","","test_home_page_title_negative","Негативное тестирование заголовка домашней страницы."
"passed","Wed Aug 14 15:48:11 GMT 2024","Wed Aug 14 15:48:12 GMT 2024","947","tests","test_login","TestLoginPage","","","test_login_functionality[valid_username-valid_password-positive]","Тестирование функциональности входа."
"passed","Wed Aug 14 15:48:14 GMT 2024","Wed Aug 14 15:48:15 GMT 2024","944","tests","test_login","TestLoginPage","","","test_login_functionality[valid_username-invalid_password-negative]","Тестирование функциональности входа."
"passed","Wed Aug 14 15:48:09 GMT 2024","Wed Aug 14 15:48:10 GMT 2024","970","tests","test_login","","","","test_signup_functionality[valid_username-invalid_password-negative]","Тестирование функциональности регистрации"
"passed","Wed Aug 14 15:48:28 GMT 2024","Wed Aug 14 15:48:30 GMT 2024","1577","tests","test_pairwise","TestPairwise","","","Тестирование функциональности добавления ноутбука в корзину.","
        Test the functionality of adding a notebook to the cart.

        Args:
            page: The page object representing the current page.
            base_url: The base URL of the website.
            user_account_authorized: A boolean indicating
            whether the user account is authorized.
        "
"passed","Wed Aug 14 15:49:34 GMT 2024","Wed Aug 14 15:49:34 GMT 2024","361","tests","test_slider","TestSlider","","","test_slider[1]","Тестирование слайдера на веб-странице."
"passed","Wed Aug 14 15:48:32 GMT 2024","Wed Aug 14 15:48:33 GMT 2024","1005","tests","test_pairwise","TestPairwise","","","Тестирование просмотра товара ноутбука.","
        Test for viewing a notebook product.

        Args:
            page (Page): The page object for interacting with the web page.
            base_url (str): The base URL of the online store.

        Raises:
            Exception: If there is an error during the test execution.

        "
"passed","Wed Aug 14 15:48:24 GMT 2024","Wed Aug 14 15:48:25 GMT 2024","988","tests","test_pairwise","TestPairwise","","","Тестирование функциональности просмотра продукта.","
        Test the functionality of viewing a product.

        Args:
            self: The test class instance.
            page: The page object.
            base_url: The base URL of the website.
            user_account_authorized: A flag indicating whether the
            user account is authorized.

        "
"passed","Wed Aug 14 15:48:10 GMT 2024","Wed Aug 14 15:48:11 GMT 2024","937","tests","test_login","","","","test_signup_functionality[invalid_username-invalid_password-negative]","Тестирование функциональности регистрации"
"passed","Wed Aug 14 15:47:58 GMT 2024","Wed Aug 14 15:47:59 GMT 2024","1273","tests","test_add_to_cart","TestAddToCart","","","test_add_to_cart","Тестирование функциональности добавления в корзину."
"skipped","Wed Aug 14 15:47:59 GMT 2024","Wed Aug 14 15:47:59 GMT 2024","0","tests","test_broken","TestHomePageBroken","","","test_homepage_loads","Тестирование некорректного названия домашней страницы."
"passed","Wed Aug 14 15:48:30 GMT 2024","Wed Aug 14 15:48:32 GMT 2024","1796","tests","test_pairwise","TestPairwise","","","Тестирование функциональности добавления ноутбука в корзину.","
        Test the functionality of adding a notebook to the cart.

        Args:
            page: The page object representing the current page.
            base_url: The base URL of the website.
            user_account_authorized: A boolean indicating
            whether the user account is authorized.
        "
"passed","Wed Aug 14 15:49:27 GMT 2024","Wed Aug 14 15:49:27 GMT 2024","332","tests","test_product","TestProduct","","","test_product","Тестирование функциональности продукта."
"passed","Wed Aug 14 15:48:13 GMT 2024","Wed Aug 14 15:48:14 GMT 2024","939","tests","test_login","TestLoginPage","","","test_login_functionality[invalid_username-valid_password-negative]","Тестирование функциональности входа."
"passed","Wed Aug 14 15:48:34 GMT 2024","Wed Aug 14 15:48:36 GMT 2024","1954","tests","test_pairwise","TestPairwise","","","Тестирование добавления телефона в корзину.","
        Test the functionality of adding a phone to the cart.

        Args:
            self: The instance of the test class.
            page: The page object representing the web page.
            base_url: The base URL of the web page.
        "
